#RIC,Date[L],Time[L],Type,Qualifiers,Open,High,Low,Last,Volume,Open Interest,Settle,Data Source
FMEG.DE,20-FEB-2003,,End Of Day,,40.5,40.5,39,39.31,192937,,,Verified
FMEG.DE,21-FEB-2003,,End Of Day,,39,39.88,38.1,39.02,237973,,,Verified
FMEG.DE,22-FEB-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,23-FEB-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,24-FEB-2003,,End Of Day,,39.2,40.64,39.07,39.4,341961,,,Verified
FMEG.DE,25-FEB-2003,,End Of Day,,39.1,42,39.1,41.8,853958,,,Verified
FMEG.DE,26-FEB-2003,,End Of Day,,41.65,43.47,40.8,41.13,315985,,,Verified
FMEG.DE,27-FEB-2003,,End Of Day,,40.76,41.45,40.25,40.65,415330,,,Verified
FMEG.DE,28-FEB-2003,,End Of Day,,40.1,40.76,38.1,39.21,526715,,,Verified
FMEG.DE,01-MAR-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,02-MAR-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,03-MAR-2003,,End Of Day,,39.19,40.12,38.95,39.77,512956,,,Verified
FMEG.DE,04-MAR-2003,,End Of Day,,39.7,40.3,39.22,40.3,348483,,,Verified
FMEG.DE,05-MAR-2003,,End Of Day,,39.63,40.95,39.33,40.55,446638,,,Verified
FMEG.DE,06-MAR-2003,,End Of Day,,40.5,42.09,40.32,41.65,415124,,,Verified
FMEG.DE,07-MAR-2003,,End Of Day,,41.8,44.44,41.56,43.83,654646,,,Verified
FMEG.DE,08-MAR-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,09-MAR-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,10-MAR-2003,,End Of Day,,43.4,44.05,41.31,42.06,460927,,,Verified
FMEG.DE,11-MAR-2003,,End Of Day,,41.99,42.99,41.24,41.86,331737,,,Verified
FMEG.DE,12-MAR-2003,,End Of Day,,42.1,42.1,39.05,40.39,283727,,,Verified
FMEG.DE,13-MAR-2003,,End Of Day,,40.89,42.26,40.01,40.61,327011,,,Verified
FMEG.DE,14-MAR-2003,,End Of Day,,40.9,42.58,39.51,40.87,643245,,,Verified
FMEG.DE,15-MAR-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,16-MAR-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,17-MAR-2003,,End Of Day,,41.37,43.47,40,42.7,444590,,,Verified
FMEG.DE,18-MAR-2003,,End Of Day,,42.95,45.4,42.5,43.73,599990,,,Verified
FMEG.DE,19-MAR-2003,,End Of Day,,43.4,45.78,42.58,43.58,523366,,,Verified
FMEG.DE,20-MAR-2003,,End Of Day,,43.75,45.7,43.22,44.32,288362,,,Verified
FMEG.DE,21-MAR-2003,,End Of Day,,44.35,46.74,44.1,45.31,747144,,,Verified
FMEG.DE,22-MAR-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,23-MAR-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,24-MAR-2003,,End Of Day,,45,45.76,44.11,44.84,312129,,,Verified
FMEG.DE,25-MAR-2003,,End Of Day,,44.65,46.38,44.25,45.83,438917,,,Verified
FMEG.DE,26-MAR-2003,,End Of Day,,45.8,47.03,45.55,45.88,377282,,,Verified
FMEG.DE,27-MAR-2003,,End Of Day,,45.75,48.75,45.75,48,461439,,,Verified
FMEG.DE,28-MAR-2003,,End Of Day,,48,48.79,45.6,45.98,438761,,,Verified
FMEG.DE,29-MAR-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,30-MAR-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,31-MAR-2003,,End Of Day,,45.69,46.89,44.52,46.37,490796,,,Verified
FMEG.DE,01-APR-2003,,End Of Day,,46.37,47.45,45.74,47.15,317208,,,Verified
FMEG.DE,02-APR-2003,,End Of Day,,47.9,48.14,46.41,47.28,483654,,,Verified
FMEG.DE,03-APR-2003,,End Of Day,,47.49,47.71,44.16,44.88,722921,,,Verified
FMEG.DE,04-APR-2003,,End Of Day,,44.9,46.98,44.75,46.81,616794,,,Verified
FMEG.DE,05-APR-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,06-APR-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,07-APR-2003,,End Of Day,,47.02,48.1,46.83,47.92,534461,,,Verified
FMEG.DE,08-APR-2003,,End Of Day,,47.22,48,46.53,47.24,463444,,,Verified
FMEG.DE,09-APR-2003,,End Of Day,,47.48,49.94,46.5,48.36,534513,,,Verified
FMEG.DE,10-APR-2003,,End Of Day,,47.86,48.35,46.2,46.82,387577,,,Verified
FMEG.DE,11-APR-2003,,End Of Day,,46.35,49.45,46.1,49.07,410681,,,Verified
FMEG.DE,12-APR-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,13-APR-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,14-APR-2003,,End Of Day,,49.4,50.9,47.9,48.6,586477,,,Verified
FMEG.DE,15-APR-2003,,End Of Day,,49,49.8,48.1,48.62,259031,,,Verified
FMEG.DE,16-APR-2003,,End Of Day,,49.04,49.04,47.2,48.13,320664,,,Verified
FMEG.DE,17-APR-2003,,End Of Day,,48.06,48.63,46.1,47.13,251662,,,Verified
FMEG.DE,18-APR-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,19-APR-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,20-APR-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,21-APR-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,22-APR-2003,,End Of Day,No Trades,47.5,49,45.2,48.85,410169,,,Verified
FMEG.DE,23-APR-2003,,End Of Day,,48.51,49.07,47.86,49.07,319550,,,Verified
FMEG.DE,24-APR-2003,,End Of Day,,47.69,48.2,45.52,46.22,304233,,,Verified
FMEG.DE,25-APR-2003,,End Of Day,,46.39,47.52,45.52,46.13,305996,,,Verified
FMEG.DE,26-APR-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,27-APR-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,28-APR-2003,,End Of Day,,45.55,45.6,43.55,44.66,488983,,,Verified
FMEG.DE,29-APR-2003,,End Of Day,,44.89,45.88,44.1,44.71,431274,,,Verified
FMEG.DE,30-APR-2003,,End Of Day,,44.81,46.36,44.03,44.97,386620,,,Verified
FMEG.DE,01-MAY-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,02-MAY-2003,,End Of Day,No Trades,44.4,45.51,43.61,44.47,336252,,,Verified
FMEG.DE,03-MAY-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,04-MAY-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,05-MAY-2003,,End Of Day,,44.6,45.68,43.52,44.25,358830,,,Verified
FMEG.DE,06-MAY-2003,,End Of Day,,44,44.54,42.5,44.09,568467,,,Verified
FMEG.DE,07-MAY-2003,,End Of Day,,43.37,43.95,39.85,41.08,1707897,,,Verified
FMEG.DE,08-MAY-2003,,End Of Day,,41.3,42.75,41.08,41.75,789534,,,Verified
FMEG.DE,09-MAY-2003,,End Of Day,,41.7,42.94,41.52,42.55,493907,,,Verified
FMEG.DE,10-MAY-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,11-MAY-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,12-MAY-2003,,End Of Day,,42.8,43.05,42.3,42.73,439397,,,Verified
FMEG.DE,13-MAY-2003,,End Of Day,,42.36,43.97,42.05,43.7,538845,,,Verified
FMEG.DE,14-MAY-2003,,End Of Day,,43.4,43.98,42.75,43.16,457415,,,Verified
FMEG.DE,15-MAY-2003,,End Of Day,,42.86,43.39,42.16,42.59,230649,,,Verified
FMEG.DE,16-MAY-2003,,End Of Day,,42.95,43.17,42.1,42.37,233558,,,Verified
FMEG.DE,17-MAY-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,18-MAY-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,19-MAY-2003,,End Of Day,,42.29,42.59,41.32,41.77,187691,,,Verified
FMEG.DE,20-MAY-2003,,End Of Day,,41.58,42.04,40.52,41.28,253762,,,Verified
FMEG.DE,21-MAY-2003,,End Of Day,,41.67,42.09,40.98,41.9,248170,,,Verified
FMEG.DE,22-MAY-2003,,End Of Day,,42.01,42.47,41.55,42.3,225426,,,Verified
FMEG.DE,23-MAY-2003,,End Of Day,,41.55,41.85,39.83,40.46,464436,,,Verified
FMEG.DE,24-MAY-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,25-MAY-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,26-MAY-2003,,End Of Day,,41,41.43,40.75,40.9,113705,,,Verified
FMEG.DE,27-MAY-2003,,End Of Day,,40.7,41.1,40.31,40.55,206483,,,Verified
FMEG.DE,28-MAY-2003,,End Of Day,,40.98,42.41,40.8,41.71,275820,,,Verified
FMEG.DE,29-MAY-2003,,End Of Day,,42.21,42.21,40.85,41.34,62114,,,Verified
FMEG.DE,30-MAY-2003,,End Of Day,,41.12,41.8,40.69,41.14,193903,,,Verified
FMEG.DE,31-MAY-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,01-JUN-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,02-JUN-2003,,End Of Day,,41.74,42.4,41.11,41.34,286075,,,Verified
FMEG.DE,03-JUN-2003,,End Of Day,,41.33,41.74,41,41.5,213857,,,Verified
FMEG.DE,04-JUN-2003,,End Of Day,,41.98,42.4,41,41.38,155094,,,Verified
FMEG.DE,05-JUN-2003,,End Of Day,,41.4,41.55,40.71,41.16,200426,,,Verified
FMEG.DE,06-JUN-2003,,End Of Day,,41.45,41.7,40.85,40.95,266407,,,Verified
FMEG.DE,07-JUN-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,08-JUN-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,09-JUN-2003,,End Of Day,,41,41,40,40.8,105718,,,Verified
FMEG.DE,10-JUN-2003,,End Of Day,,40.35,40.7,40,40.2,280090,,,Verified
FMEG.DE,11-JUN-2003,,End Of Day,,40.06,40.37,39.32,40.07,362305,,,Verified
FMEG.DE,12-JUN-2003,,End Of Day,,40.3,40.96,40,40.79,287802,,,Verified
FMEG.DE,13-JUN-2003,,End Of Day,,40.38,41.82,40.38,40.81,339507,,,Verified
FMEG.DE,14-JUN-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,15-JUN-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,16-JUN-2003,,End Of Day,,40.75,42.79,40.75,42.27,447266,,,Verified
FMEG.DE,17-JUN-2003,,End Of Day,,43,43.2,42.2,42.55,269087,,,Verified
FMEG.DE,18-JUN-2003,,End Of Day,,42.55,43.18,42.17,43.18,225934,,,Verified
FMEG.DE,19-JUN-2003,,End Of Day,,42.81,43.2,41.25,41.85,171079,,,Verified
FMEG.DE,20-JUN-2003,,End Of Day,,41.59,44,40.91,43.45,831232,,,Verified
FMEG.DE,21-JUN-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,22-JUN-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,23-JUN-2003,,End Of Day,,43.4,43.96,41.53,42.37,356518,,,Verified
FMEG.DE,24-JUN-2003,,End Of Day,,41.5,42.47,40.61,41.69,369299,,,Verified
FMEG.DE,25-JUN-2003,,End Of Day,,41.19,42.3,41.19,42.16,237667,,,Verified
FMEG.DE,26-JUN-2003,,End Of Day,,41.31,42.07,41.2,41.7,502739,,,Verified
FMEG.DE,27-JUN-2003,,End Of Day,,42.19,42.97,41.27,42.43,288414,,,Verified
FMEG.DE,28-JUN-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,29-JUN-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,30-JUN-2003,,End Of Day,,42.85,43.8,42.38,43.1,231292,,,Verified
FMEG.DE,01-JUL-2003,,End Of Day,,43.25,43.25,42.05,42.77,313407,,,Verified
FMEG.DE,02-JUL-2003,,End Of Day,,42.95,44.13,42,43.89,435412,,,Verified
FMEG.DE,03-JUL-2003,,End Of Day,,43.77,44.8,43.63,44.62,367787,,,Verified
FMEG.DE,04-JUL-2003,,End Of Day,,44.5,44.95,44.3,44.86,233203,,,Verified
FMEG.DE,05-JUL-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,06-JUL-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,07-JUL-2003,,End Of Day,,44.85,45.3,43.06,44.02,203843,,,Verified
FMEG.DE,08-JUL-2003,,End Of Day,,44.38,45,43.56,44.3,203216,,,Verified
FMEG.DE,09-JUL-2003,,End Of Day,,43.82,44.5,43.8,44.34,171755,,,Verified
FMEG.DE,10-JUL-2003,,End Of Day,,44,44.7,43.56,44.64,301979,,,Verified
FMEG.DE,11-JUL-2003,,End Of Day,,44.02,45.99,44.02,45.49,358010,,,Verified
FMEG.DE,12-JUL-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,13-JUL-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,14-JUL-2003,,End Of Day,,45.56,46.17,45.25,45.84,233228,,,Verified
FMEG.DE,15-JUL-2003,,End Of Day,,46.1,47.45,45.75,46.89,353362,,,Verified
FMEG.DE,16-JUL-2003,,End Of Day,,46.7,47.66,45.23,46.14,550998,,,Verified
FMEG.DE,17-JUL-2003,,End Of Day,,46.53,46.97,45.52,45.91,306703,,,Verified
FMEG.DE,18-JUL-2003,,End Of Day,,45.75,46.29,44.6,45.29,292925,,,Verified
FMEG.DE,19-JUL-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,20-JUL-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,21-JUL-2003,,End Of Day,,44.88,45.2,43.65,44.15,346647,,,Verified
FMEG.DE,22-JUL-2003,,End Of Day,,44.06,45.28,44,45,215173,,,Verified
FMEG.DE,23-JUL-2003,,End Of Day,,45,45.09,44.07,44.8,177056,,,Verified
FMEG.DE,24-JUL-2003,,End Of Day,,44.26,46.46,44.26,46.36,435674,,,Verified
FMEG.DE,25-JUL-2003,,End Of Day,,46.05,46.5,45.42,45.98,267559,,,Verified
FMEG.DE,26-JUL-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,27-JUL-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,28-JUL-2003,,End Of Day,,45.98,46.5,45.69,46.03,178265,,,Verified
FMEG.DE,29-JUL-2003,,End Of Day,,45.6,46.29,45.25,45.96,107970,,,Verified
FMEG.DE,30-JUL-2003,,End Of Day,,46.09,46.44,45.61,45.85,301624,,,Verified
FMEG.DE,31-JUL-2003,,End Of Day,,45.95,46.44,45.51,46.1,234896,,,Verified
FMEG.DE,01-AUG-2003,,End Of Day,,45.6,46.6,45.6,46.3,190472,,,Verified
FMEG.DE,02-AUG-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,03-AUG-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,04-AUG-2003,,End Of Day,,46.45,46.9,45.8,46.9,371401,,,Verified
FMEG.DE,05-AUG-2003,,End Of Day,,46.9,47.1,45.65,46.42,361355,,,Verified
FMEG.DE,06-AUG-2003,,End Of Day,,45.92,46.29,45.28,45.82,233707,,,Verified
FMEG.DE,07-AUG-2003,,End Of Day,,46.1,46.11,45.39,46.11,364816,,,Verified
FMEG.DE,08-AUG-2003,,End Of Day,,46.05,46.63,46,46.25,134212,,,Verified
FMEG.DE,09-AUG-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,10-AUG-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,11-AUG-2003,,End Of Day,,46.52,47,44.63,45.61,273760,,,Verified
FMEG.DE,12-AUG-2003,,End Of Day,,45.45,46.04,45.11,45.56,176416,,,Verified
FMEG.DE,13-AUG-2003,,End Of Day,,46.15,46.27,45.12,45.65,170362,,,Verified
FMEG.DE,14-AUG-2003,,End Of Day,,45.67,45.83,45.2,45.59,202225,,,Verified
FMEG.DE,15-AUG-2003,,End Of Day,,45.27,45.65,44.61,45.2,242162,,,Verified
FMEG.DE,16-AUG-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,17-AUG-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,18-AUG-2003,,End Of Day,,45.1,45.66,44.9,45.61,180920,,,Verified
FMEG.DE,19-AUG-2003,,End Of Day,,45.7,45.76,44.57,44.64,297508,,,Verified
FMEG.DE,20-AUG-2003,,End Of Day,,44.78,44.8,43.7,44.17,430670,,,Verified
FMEG.DE,21-AUG-2003,,End Of Day,,43.7,44.24,43.48,44.08,371519,,,Verified
FMEG.DE,22-AUG-2003,,End Of Day,,43.91,45.85,43.8,44.99,486369,,,Verified
FMEG.DE,23-AUG-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,24-AUG-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,25-AUG-2003,,End Of Day,,45,45.35,44.64,44.85,121121,,,Verified
FMEG.DE,26-AUG-2003,,End Of Day,,45.1,45.75,44.97,45.24,276342,,,Verified
FMEG.DE,27-AUG-2003,,End Of Day,,45.32,45.85,45.2,45.59,164875,,,Verified
FMEG.DE,28-AUG-2003,,End Of Day,,45.69,47.37,45.61,46.82,299947,,,Verified
FMEG.DE,29-AUG-2003,,End Of Day,,46.78,47.28,45.79,46.1,229986,,,Verified
FMEG.DE,30-AUG-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,31-AUG-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,01-SEP-2003,,End Of Day,,46.43,47.39,46.15,46.82,136747,,,Verified
FMEG.DE,02-SEP-2003,,End Of Day,,47.2,47.85,46.66,47.12,225339,,,Verified
FMEG.DE,03-SEP-2003,,End Of Day,,47.45,47.45,46.25,46.8,354942,,,Verified
FMEG.DE,04-SEP-2003,,End Of Day,,46.36,46.82,45.61,46.7,333264,,,Verified
FMEG.DE,05-SEP-2003,,End Of Day,,46.42,47.62,46.42,47.28,244240,,,Verified
FMEG.DE,06-SEP-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,07-SEP-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,08-SEP-2003,,End Of Day,,47.4,48.9,47.11,48.4,343825,,,Verified
FMEG.DE,09-SEP-2003,,End Of Day,,48.72,49.28,47.77,48.75,470191,,,Verified
FMEG.DE,10-SEP-2003,,End Of Day,,48.96,49.76,48.75,49.4,365301,,,Verified
FMEG.DE,11-SEP-2003,,End Of Day,,49.56,51.98,48.88,51.48,496513,,,Verified
FMEG.DE,12-SEP-2003,,End Of Day,,51.35,53.64,50.86,53.36,1032204,,,Verified
FMEG.DE,13-SEP-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,14-SEP-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,15-SEP-2003,,End Of Day,,53.39,53.5,50.76,52.27,403197,,,Verified
FMEG.DE,16-SEP-2003,,End Of Day,,52.39,52.7,51.2,51.86,308590,,,Verified
FMEG.DE,17-SEP-2003,,End Of Day,,52.45,52.45,51.15,51.6,285819,,,Verified
FMEG.DE,18-SEP-2003,,End Of Day,,51.85,52.7,51.22,52.37,332857,,,Verified
FMEG.DE,19-SEP-2003,,End Of Day,,52.7,52.7,51.79,51.83,599644,,,Verified
FMEG.DE,20-SEP-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,21-SEP-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,22-SEP-2003,,End Of Day,,51.3,52.11,50.51,51.66,265640,,,Verified
FMEG.DE,23-SEP-2003,,End Of Day,,51.66,53.77,50.92,51.36,884426,,,Verified
FMEG.DE,24-SEP-2003,,End Of Day,,51.56,52.22,49.61,50.1,323188,,,Verified
FMEG.DE,25-SEP-2003,,End Of Day,,49.71,50.94,49.71,50.67,286425,,,Verified
FMEG.DE,26-SEP-2003,,End Of Day,,50.4,50.68,49,49.45,398743,,,Verified
FMEG.DE,27-SEP-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,28-SEP-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,29-SEP-2003,,End Of Day,,49.15,50.25,49.15,50.02,251245,,,Verified
FMEG.DE,30-SEP-2003,,End Of Day,,49.8,50.27,48.71,49.49,397213,,,Verified
FMEG.DE,01-OCT-2003,,End Of Day,,49.5,51.34,49.06,50.99,342656,,,Verified
FMEG.DE,02-OCT-2003,,End Of Day,,51.04,51.38,49.52,49.64,198175,,,Verified
FMEG.DE,03-OCT-2003,,End Of Day,,50.03,52.53,49.9,51.85,211036,,,Verified
FMEG.DE,04-OCT-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,05-OCT-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,06-OCT-2003,,End Of Day,,51.68,52,50.65,51.12,231499,,,Verified
FMEG.DE,07-OCT-2003,,End Of Day,,51.45,51.5,49.81,50.41,584195,,,Verified
FMEG.DE,08-OCT-2003,,End Of Day,,50.84,51.19,50.03,50.65,420210,,,Verified
FMEG.DE,09-OCT-2003,,End Of Day,,50.6,52.95,50.11,52.2,231920,,,Verified
FMEG.DE,10-OCT-2003,,End Of Day,,52.2,52.79,50.69,50.77,264372,,,Verified
FMEG.DE,11-OCT-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,12-OCT-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,13-OCT-2003,,End Of Day,,50.93,51.95,50.93,51.7,323594,,,Verified
FMEG.DE,14-OCT-2003,,End Of Day,,51.95,52,50.95,51.97,233647,,,Verified
FMEG.DE,15-OCT-2003,,End Of Day,,52.05,52.88,51.61,52.1,203514,,,Verified
FMEG.DE,16-OCT-2003,,End Of Day,,51.82,51.97,51.18,51.66,176779,,,Verified
FMEG.DE,17-OCT-2003,,End Of Day,,51.52,52,50.1,50.5,192150,,,Verified
FMEG.DE,18-OCT-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,19-OCT-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,20-OCT-2003,,End Of Day,,50.56,50.89,49.65,50.22,194726,,,Verified
FMEG.DE,21-OCT-2003,,End Of Day,,50.22,51.94,50.07,51.65,245536,,,Verified
FMEG.DE,22-OCT-2003,,End Of Day,,51.53,51.61,50.5,50.73,183472,,,Verified
FMEG.DE,23-OCT-2003,,End Of Day,,49.7,50,48.71,49.4,314808,,,Verified
FMEG.DE,24-OCT-2003,,End Of Day,,49.01,49.49,48.53,48.9,377245,,,Verified
FMEG.DE,25-OCT-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,26-OCT-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,27-OCT-2003,,End Of Day,,49.5,50.71,49.04,50.25,264123,,,Verified
FMEG.DE,28-OCT-2003,,End Of Day,,50.49,51.17,49.38,50.2,454253,,,Verified
FMEG.DE,29-OCT-2003,,End Of Day,,50.3,50.3,48.25,48.88,496653,,,Verified
FMEG.DE,30-OCT-2003,,End Of Day,,49,49.24,48.46,48.85,277479,,,Verified
FMEG.DE,31-OCT-2003,,End Of Day,,48.91,49.35,48.6,49.05,281698,,,Verified
FMEG.DE,01-NOV-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,02-NOV-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,03-NOV-2003,,End Of Day,,49.4,49.84,49.06,49.65,341554,,,Verified
FMEG.DE,04-NOV-2003,,End Of Day,,50.1,51.35,50.1,50.55,557263,,,Verified
FMEG.DE,05-NOV-2003,,End Of Day,,50.4,50.75,49.26,49.7,274064,,,Verified
FMEG.DE,06-NOV-2003,,End Of Day,,50.1,50.43,49.83,50,214120,,,Verified
FMEG.DE,07-NOV-2003,,End Of Day,,50.21,50.62,50.11,50.35,206591,,,Verified
FMEG.DE,08-NOV-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,09-NOV-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,10-NOV-2003,,End Of Day,,50.4,50.85,50.15,50.33,204205,,,Verified
FMEG.DE,11-NOV-2003,,End Of Day,,50.2,50.46,49.86,50.2,178311,,,Verified
FMEG.DE,12-NOV-2003,,End Of Day,,50.38,50.48,49.8,50.17,201490,,,Verified
FMEG.DE,13-NOV-2003,,End Of Day,,50.85,51,50.1,50.35,199644,,,Verified
FMEG.DE,14-NOV-2003,,End Of Day,,50.21,52.56,50.21,51.96,416758,,,Verified
FMEG.DE,15-NOV-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,16-NOV-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,17-NOV-2003,,End Of Day,,51.35,51.43,50.73,51.3,242450,,,Verified
FMEG.DE,18-NOV-2003,,End Of Day,,51.78,51.8,50.91,51.2,163460,,,Verified
FMEG.DE,19-NOV-2003,,End Of Day,,50.71,51.85,50.45,51.77,388074,,,Verified
FMEG.DE,20-NOV-2003,,End Of Day,,52.17,52.25,50.99,51.81,144587,,,Verified
FMEG.DE,21-NOV-2003,,End Of Day,,51.55,53.9,51.42,53.85,477054,,,Verified
FMEG.DE,22-NOV-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,23-NOV-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,24-NOV-2003,,End Of Day,,53.9,54.65,53.42,54.5,704917,,,Verified
FMEG.DE,25-NOV-2003,,End Of Day,,54.71,54.99,54.1,54.46,453240,,,Verified
FMEG.DE,26-NOV-2003,,End Of Day,,54.65,54.9,53.26,53.37,263309,,,Verified
FMEG.DE,27-NOV-2003,,End Of Day,,53.6,54.22,53.39,53.81,161311,,,Verified
FMEG.DE,28-NOV-2003,,End Of Day,,53.76,53.76,51.92,52.97,287985,,,Verified
FMEG.DE,29-NOV-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,30-NOV-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,01-DEC-2003,,End Of Day,,53.07,54.3,53.07,53.95,237463,,,Verified
FMEG.DE,02-DEC-2003,,End Of Day,,53.83,55.25,53.69,55.18,367069,,,Verified
FMEG.DE,03-DEC-2003,,End Of Day,,55.35,56.78,55.26,56.24,548980,,,Verified
FMEG.DE,04-DEC-2003,,End Of Day,,56.6,56.68,55.94,56.19,309682,,,Verified
FMEG.DE,05-DEC-2003,,End Of Day,,55.68,56.25,54.74,55.19,265506,,,Verified
FMEG.DE,06-DEC-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,07-DEC-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,08-DEC-2003,,End Of Day,,55.22,55.66,53.96,54.4,334908,,,Verified
FMEG.DE,09-DEC-2003,,End Of Day,,55,56.1,54.64,55.56,290386,,,Verified
FMEG.DE,10-DEC-2003,,End Of Day,,55.12,55.5,54.6,55,138294,,,Verified
FMEG.DE,11-DEC-2003,,End Of Day,,55.28,56.2,54.85,56.16,119161,,,Verified
FMEG.DE,12-DEC-2003,,End Of Day,,56.3,56.61,54.32,55,222773,,,Verified
FMEG.DE,13-DEC-2003,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,14-DEC-2003,,End Of Day,No Trades,,,,,,,,Verified
